proceedings:ID,booktitle:string,editor:string[],ee:string[],key:string,number:string,title:string,volume:string,year:int,in_selected_ip_subset,doi,edition
6715614,QAPL,Alessandra Di Pierro|Herbert Wiklicky,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/164/issue/3,conf/qapl/2006,3,"Proceedings of the 4th International Workshop on Quantitative Aspects of Programming Languages, QAPL 2006, Vienna, Austria, April 1-2, 2006",164,2006,True,,164
6732097,FOCLASA,Antonio Brogi|Ernesto Pimentel 0001|Jean-Marie Jacquet,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/180/issue/2,conf/foclasa/2004,2,"Proceedings of the Third International Workshop on Foundations of Coordination Languages and Software Architectures, FOCLASA 2004, London, UK, August 30, 2004",180,2007,True,,180
6732098,FOCLASA,Carlos Canal|Mirko Viroli,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/154/issue/1,conf/foclasa/2005,1,"Proceedings of the 4th International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA 2005, San Francisco, CA, USA, August 27, 2005",154,2006,True,,154
6732099,FOCLASA,Carlos Canal|Mirko Viroli|Pascal Poizat,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/194/issue/4,conf/foclasa/2007,4,"Proceedings of the 6th International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA 2007, Lisbon, Portugal, September 8, 2007",194,2008,True,,194
6732100,FOCLASA,Gwen Salaün|Marjan Sirjani,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/255/suppl/C,conf/foclasa/2009,,"Proceedings of the 8th International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA 2009, Rhodes, Greece, July 11, 2009",255,2009,True,,255
6732101,FOCLASA@ICALP,Carlos Canal|Marjan Sirjani|Pascal Poizat,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/229/issue/2,conf/foclasa/2008,2,"Proceedings of the 7th International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA@ICALP 2008, Reykjavik, Iceland, July 13, 2008",229,2009,True,,229
6732102,FOCLASA,Antonio Brogi|Ernesto Pimentel 0001|Jean-Marie Jacquet,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/97/suppl/C,conf/foclasa/2003,,"Proceedings of FOCLASA 2003, the Foundations of Coordination Languages and Software Architectures, a satellite event of CONCUR 2003, Marseille, France, September 2, 2003",97,2004,True,,97
6732103,FOCLASA,Antonio Brogi|Jean-Marie Jacquet,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/68/issue/3,conf/foclasa/2002,3,"Foundations of Coordination Languages and Software Architectures, FOCLASA 2002, Satellite Workshop of CONCUR 2002, Brno, Czech Republic, August 19, 2002",68,2003,True,,68
6732104,FOCLASA,Carlos Canal|Mirko Viroli,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/175/issue/2,conf/foclasa/2006,2,"Proceedings of the Fifth International Workshop on the Foundations of Coordination Languages and Software Architectures, FOCLASA 2006, Bonn, Germany, August 31, 2006",175,2007,True,,175
6740524,Workshop on Domains,Dieter Spreen|Holger Schulz|Michel P. Schellekens|Ralf Greb,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/35/suppl/C,conf/domains/1998,,"Workshop on Domains IV 1998, Haus Humboldtstein, Remagen-Rolandseck, Germany, October 2-4, 1998",35,2000,True,,35
6740525,Workshop on Domains,Achim Jung|Martín Escardó,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/73/suppl/C,conf/domains/2002,,"Proceedings of the Workshop on Domains VI 2002, Birmingham, UK, September 16-19, 2002",73,2004,True,,73
6746132,FTP,Ingo Dahn|Laurent Vigneron,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/86/issue/1,conf/ftp/2003,1,"4th International Workshop on First-Order Theorem Proving, FTP 2003, in connection with RDP 2003, Federated Conference on Rewriting, Deduction and Programming, Valencia, Spain, June 12-14, 2003",86,2003,True,,86
6776544,OOPSLA Addendum,Mark C. Wilkes,https://doi.org/10.1145/260028|https://doi.org/10.1145/260060,conf/oopsla/1994a,,"Addendum to the Proceedings on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA 1994 Addendum, Portland, Oregon, USA, October 23-28, 1994",,1994,True,https://doi.org/10.1145/260028|https://doi.org/10.1145/260060,
6776696,OOPSLA Addendum,Jerry L. Archibald|Mark C. Wilkes,https://doi.org/10.1145/260303|https://doi.org/10.1145/260304,conf/oopsla/1993a,,"Addendum to the Proceedings on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA 1993 Addendum, Washington, D.C., USA, September 26 - October 1, 1993",,1993,True,https://doi.org/10.1145/260303|https://doi.org/10.1145/260304,
6776742,OOPSLA/ECOOP Workshop on Object-based Concurrent Programming,Akinori Yonezawa|Carl Hewitt|Gul Agha|Paul R. Wilson|Peter Wegner,https://doi.org/10.1145/127056|https://doi.org/10.1145/127070,conf/oopsla/1990ocp,,"Proceedings of the Workshop on Object-based Concurrent Programming, OOPSLA/ECOOP Workshop on Object-based Concurrent Programming 1990, Ottawa, Canada, October 21-25, 1990",,1991,True,https://doi.org/10.1145/127056|https://doi.org/10.1145/127070,
6778051,OOPSLA Addendum,Jerry L. Archibald|Mark C. Wilkes,https://doi.org/10.1145/157709|https://doi.org/10.1145/157710,conf/oopsla/1992a,,"Addendum to the Proceedings on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA 1992 Addendum, Vancouver, British Columbia, Canada, October 18-22, 1992.",,1992,True,https://doi.org/10.1145/157709|https://doi.org/10.1145/157710,
6778341,OOPSLA Addendum,Jerry L. Archibald,https://doi.org/10.1145/143773|https://doi.org/10.1145/143776,conf/oopsla/1991a,,"Addendum to the proceedings on Object-oriented programming Systems, Languages, and Applications, OOPSLA 1991 Addendum, Phoenix, Arizona, USA, October 6-11, 1991.",,1991,True,https://doi.org/10.1145/143773|https://doi.org/10.1145/143776,
6778358,OOPSLA/ECOOP Workshop on Object-based Concurrent Programming,Akinori Yonezawa|Gul Agha|Peter Wegner,https://doi.org/10.1145/67386|https://doi.org/10.1145/67387,conf/oopsla/1988ocp,,"Proceedings of the 1988 ACM SIGPLAN Workshop on Object-based Concurrent Programming, OOPSLA/ECOOP Workshop on Object-based Concurrent Programming 1988, San Diego, CA, USA, September 26-27, 1988",,1988,True,https://doi.org/10.1145/67386|https://doi.org/10.1145/67387,
6778805,OOPSLA Addendum,Patricia S. Bilow|Steven Craig Bilow,https://doi.org/10.1145/260094|https://doi.org/10.1145/260111,conf/oopsla/1995a,,"Addendum to the Proceedings of the 10th Annual Conference on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA 1995 Addendum, Austin, Texas, USA, October 15-19, 1995",,1995,True,https://doi.org/10.1145/260094|https://doi.org/10.1145/260111,
6786086,Biometrics Technology,A. Kandaswamy|C. Lakshmi Deepika|Gary A. Atkinson,https://www.sciencedirect.com/science/journal/18770509/2,conf/biotec/2010,,"Proceedings of the International Conference and Exhibition on Biometrics Technology, Coimbatore, India, September 2-4, 2010",2,2010,True,,2
6791408,VerAS@TPHOLs,Arnd Poetzsch-Heffter|Klaus Schneider 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/200/issue/2,conf/tphol/2007veras,2,"Proceedings of the First Workshop on Verification of Adaptive Systems, VerAS@TPHOLs 2007, Kaiserslautern, Germany, September 14, 2007",200,2008,True,,200
6794465,FGMOL,Lawrence S. Moss|Richard T. Oehrle,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/53/suppl/C,conf/fgmol/2001,,"Proceedings of the joint meeting of the 6th Conference on Formal Grammar (FG) and the 7th Conference on Mathematics of Language (MOL), FGMOL 2001, Helsinki, Finland, August 10-12, 2001",53,2004,True,,53
6795419,RSKD,Andrzej Skowron|Marcin S. Szczuka,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/82/issue/4,conf/rskd/2003,4,"International Workshop on Rough Sets in Knowledge Discovery and Soft Computing, RSKD 2003, Satellite Event for ETAPS 2003, Warsaw, Poland, April 12-13, 2003",82,2003,True,,82
6811386,SEGRAGRA,Andrea Corradini 0001|Ugo Montanari,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/2/suppl/C,conf/segragra/1995,,"Joint COMPUGRAPH/SEMAGRAPH Workshop on Graph Rewriting and Computation, SEGRAGRA 1995, Volterra, Italy, August 28 - September 1, 1995",2,1995,True,,2
6833050,WISP@ICATPN,Fabio Martinelli|Nadia Busi|Roberto Gorrieri,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/121/suppl/C,conf/apn/2004wisp,,"Proceedings of the 2nd International Workshop on Security Issues with Petri Nets and other Computational Models, WISP@ICATPN 2004, Bologna, Italy, June 26, 2004",121,2005,True,,121
6834992,EVOL (Selected Papers),Maja D'Hondt|Tom Mens,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/166/suppl/C,conf/evol/2006s,,"Selected Papers of the ERCIM Working Group on Software Evolution, EVOL 2006, Lille, France, April 6-7, 2006",166,2007,True,,166
6866631,MSFP@ICALP,Conor McBride|Venanzio Capretta,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/229/issue/5,conf/msfp/2008,5,"Proceedings of the Second Workshop on Mathematically Structured Functional Programming, MSFP@ICALP 2008, Reykjavik, Iceland, July 6, 2008",229,2011,True,,229
6894494,TIP@MPC,Gilles Barthe|Peter Thiemann 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/75/suppl/C,conf/mpc/2002tip,,"International Workshop in Types in Programming, TIP@MPC 2002, Dagstuhl, Germany, July 8, 2002",75,2003,True,,75
6897568,SOS,Irek Ulidowski|Luca Aceto|Wan J. Fokkink,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/128/issue/1,conf/sos/2004,1,"Proceedings of the Workshop on Structural Operational Semantics, SOS 2004, London, UK, August 30, 2004",128,2005,True,,128
6897569,SOS@ICALP,Irek Ulidowski|Peter D. Mosses,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/156/issue/1,conf/sos/2005,1,"Proceedings of the Second Workshop on Structural Operational Semantics, SOS@ICALP 2005, Lisbon, Portugal, July 10, 2005",156,2006,True,,156
6897570,SOS@LICS/ICALP,Matthew Hennessy|Rob van Glabbeek,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/192/issue/1,conf/sos/2007,1,"Proceedings of the Fourth Workshop on Structural Operational Semantics, SOS@LICS/ICALP 2007, Wroclaw, Poland, July 9, 2007",192,2007,True,,192
6897571,SOS@ICALP,Bartek Klin|Matthew Hennessy,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/229/issue/4,conf/sos/2008,4,"Proceedings of the Fifth Workshop on Structural Operational Semantics, SOS@ICALP 2008, Reykjavik, Iceland, July 6, 2008",229,2009,True,,229
6897572,SOS,Peter D. Mosses|Rob van Glabbeek,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/175/issue/1,conf/sos/2006,1,"Proceedings of the Third Workshop on Structural Operational Semantics, SOS 2006, Bonn, Germany, August 26, 2006",175,2007,True,,175
6941655,HyLo@FLoC,Jørgen Villadsen|Patrick Blackburn|Thomas Bolander|Torben Braüner|Valeria de Paiva,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/174/issue/6,conf/hylo/2006,6,"Proceedings of the International Workshop on Hybrid Logic, HyLo@FLoC 2006, Seattle, WA, USA, August 11, 2006",174,2007,True,,174
6985476,GraMoT@GPCE,Gabor Karsai|Gabriele Taentzer,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/152/suppl/C,conf/gramot/2005,,"Proceedings of the International Workshop on Graph and Model Transformation, GraMoT@GPCE 2005, Tallinn, Estonia, September 28, 2005",152,2006,True,,152
6991174,DTMPP,Josée Desharnais|Prakash Panangaden,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/87/suppl/C,conf/dtmpp/2003,,"Proceedings of the Workshop on Domain Theoretic Methods for Probabilistic Processes, DTMPP 2003, Barbados, April 21-25, 2003",87,2004,True,,87
6994724,ATMOS,Christos D. Zaroliagis,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/50/issue/1,conf/atmos/2001,1,"Workshop on Algorithmic MeThods and Models for Optimization of RailwayS, ATMOS 2001, Satellite Workshop of ICALP 2001, Crete, Greece, July 13, 2001",50,2001,True,,50
6994796,ATMOS,Bert Gerards,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/92/suppl/C,conf/atmos/2003,,"Algorithmic MeThods and Models for Optimization of RailwayS, ATMOS 2003, Budapest, Hungary, September 15-20, 2003",92,2004,True,,92
6994846,ATMOS,Dorothea Wagner,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/66/issue/6,conf/atmos/2002,6,"Algorithmic Methods and Models for Optimization of Railways, ATMOS 2002, ICALP 2002 Satellite Workshop, Malaga, Spain, July 13, 2002",66,2002,True,,66
7036148,SEMAS,Dieter Hutter|Klaus Fischer 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/63/suppl/C,conf/agents/2001semas,,"First International Workshop on Security of Mobile Multiagent Systems, SEMAS 2001, Montreal, Canada, May 29, 2001",63,2002,True,,63
7068445,PROLE,Salvador Lucas,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/137/issue/1,conf/prole/2004,1,"Proceedings of the Fourth Spanish Conference on Programming and Computer Languages, PROLE 2004, Málaga, Spain, November 10-12, 2004",137,2005,True,,137
7068446,PROLE,Puri Arenas|Víctor M. Gulías,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/282/suppl/C,conf/prole/2011,,"Proceedings of the XI Spanish Conference on Programming and Languages, PROLE 2011, A Coruña, Spain, September 5-7, 2011",282,2012,True,,282
7068447,PROLE,Ernesto Pimentel 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/206/suppl/C,conf/prole/2007,,"Proceedings of the Seventh Spanish Conference on Programming and Computer Languages, PROLE 2007, Zaragoza, Spain, September 12-14, 2007",206,2008,True,,206
7068448,PROLE,Ginés Moreno|Paqui Lucio|Ricardo Peña,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/258/issue/1,conf/prole/2009,1,"Proceedings of the Ninth Spanish Conference on Programming and Languages, PROLE 2009, San Sebastián, Spain, September 9-11, 2009",258,2009,True,,258
7068449,PROLE,Fernando Orejas|Paqui Lucio,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/188/suppl/C,conf/prole/2006,,"Proceedings of the Sixth Spanish Conference on Programming and Languages, PROLE 2006, Sitges, Barcelona, Spain, October 4-6, 2006",188,2007,True,,188
7076298,CCA,Klaus Weihrauch|Ludwig Staiger|Vasco Brattka,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/120/suppl/C,conf/cca/2004,,"Proceedings of the 6th Workshop on Computability and Complexity in Analysis, CCA 2004, Wittenberg, Germany, August 16-20, 2004",120,2005,True,,120
7076333,CCA,Andrea Sorbi|Klaus Weihrauch|Ning Zhong 0002|Ruth Dillhage|Tanja Grubba,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/202/suppl/C,conf/cca/2007,,"Proceedings of the Fourth International Conference on Computability and Complexity in Analysis, CCA 2007, Siena, Italy, June 16-18, 2007",202,2008,True,,202
7076358,CCA,Angela Klutsch|Ruth Dillhage|Tanja Grubba|Vasco Brattka,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/221/suppl/C,conf/cca/2008,,"Proceedings of the Fifth International Conference on Computability and Complexity in Analysis, CCA 2008, Hagen, Germany, August 21-24, 2008",221,2008,True,,221
7076381,CCA,Klaus Weihrauch|Matthias Schröder 0001|Vasco Brattka,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/66/issue/1,conf/cca/2002,1,"Computability and Complexity in Analysis, CCA 2002, ICALP 2002 Satellite Workshop, Málaga, Spain, July 12-13, 2002",66,2002,True,,66
7076384,CCA,Douglas Cenzer|Klaus Weihrauch|Ruth Dillhage|Tanja Grubba,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/167/suppl/C,conf/cca/2006,,"Proceedings of the Third International Conference on Computability and Complexity in Analysis, CCA 2006, November 1-5, 2006, University of Florida, Gainesville, USA",167,2007,True,,167
7079742,LCMAS,Alessio Lomuscio|Erik P. de Vink|Michael J. Wooldridge|Wiebe van der Hoek,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/126/suppl/C,conf/lcmas/2004,,"Proceedings of the 2nd International Workshop on Logic and Communication in Multi-Agent Systems, LCMAS 2004, Nancy, France, August 16-20, 2004",126,2004,True,,126
7079743,LCMAS,Alessio Lomuscio|Erik P. de Vink|Michael J. Wooldridge|Wiebe van der Hoek,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/157/issue/4,conf/lcmas/2005,4,"Proceedings of the Third International Workshop on Logic and Communication in Multi-Agent Systems, LCMAS 2005, Edinburgh, Scotland, UK, August 1, 2005",157,2006,True,,157
7079744,LCMAS,Alessio Lomuscio|Erik P. de Vink|Michael J. Wooldridge|Wiebe van der Hoek,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/85/issue/2,conf/lcmas/2003,2,"1st International Workshop on Logic and Communication in Multi-Agent Systems, LCMAS 2003, Eindhoven, The Netherlands, June 29, 2003",85,2004,True,,85
7080905,LAFT@LICS,Leo Marcus,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/258/issue/2,conf/lics/2009laft,2,"Proceedings of the Workshop on Logical Aspects of Fault Tolerance, LAFT@LICS 2009, Los Angeles, CA, USA, August 15, 2009",258,2009,True,,258
7082157,ICC@LICS,Anuj Dawar,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/90/suppl/C,conf/lics/2003icc,,"Proceedings of the Fifth International Workshop on Implicit Computational Complexity, ICC@LICS 2003, Ottawa, Canada, June 26-27, 2003",90,2003,True,,90
7099343,WLFM@FM,Alvaro Arenas|Andrew Martin 0002|Brian Matthews|Jin Song Dong,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/151/issue/2,conf/fm/2005wlfm,2,"Proceedings of the International Workshop on Web Languages and Formal Methods, WLFM@FM 2005, Newcastle upon Tyne, UK, July 19, 2005",151,2006,True,,151
7099426,USE@FM,Alexander K. Petrenko|Christophe Gaston|Pascale Le Gall,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/320/suppl/C,conf/fm/2015use,,"1st Workshop on Uses of Symbolic Execution, USE@FM 2015, Oslo, Norway, June 23-25, 2015",320,2016,True,,320
7102542,UKPEW,Nigel Thomas|Osama Nasser Alrajeh,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/340/suppl/C,conf/ukpew/2017,,"Proceedings of the thirty third Annual UK Performance Engineering Workshops, UKPEW 2017, Newcastle upon Tyne, UK, December 2017",340,2018,True,,340
7102543,UKPEW,Lin Guan|Nigel Thomas|Peter Bull,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/318/suppl/C,conf/ukpew/2014,,"Twenty-ninth and thirtieth Annual UK Performance Engineering Workshops, UKPEW 2013, Loughborogh, UK, July 2013 & UKPEW 2014, Newcastle-upon-Tyne, UK, September 2014",318,2015,True,,318
7151192,MTCS,Flavio Corradini|Walter Vogler,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/52/issue/3,conf/mtcs/2001,3,"Proceedings of the International Workshop on Models for Time-Critical Systems, MTCS 2001, Satellite Event of CONCUR 2001, Aalborg, Denmark, August 25, 2001",52,2002,True,,52
7151193,MTCS,Flavio Corradini|Paola Inverardi,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/39/issue/3,conf/mtcs/2000,3,"Proceedings of the International Workshop on Models for Time-Critical Systems, MTCS 2000, Satellite Workshop of CONCUR 2000, State College, PA, USA, August 26, 2000",39,2000,True,,39
7151194,MTCS,Kim Larsen|Walter Vogler,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/68/issue/5,conf/mtcs/2002,5,"Proceedings of the International Workshop on Models for Time-Critical Systems, MTCS 2002, CONCUR 2002 Satellite Workshop, Brno, Czech Republic, August 24, 2002",68,2003,True,,68
7157384,LDTA@ETAPS,Eric Van Wyk|Görel Hedin,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/110/suppl/C,conf/ldta/2004,,"Proceedings of the Fourth Workshop on Language Descriptions, Tools, and Applications, LDTA@ETAPS 2004, Barcelona, Spain, April 3, 2004",110,2004,True,,110
7157387,LDTA@ETAPS,Görel Hedin|John Boyland,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/141/issue/4,conf/ldta/2005,4,"Proceedings of the Fifth Workshop on Language Descriptions, Tools, and Applications, LDTA@ETAPS 2005, Edinburgh, UK, April 3, 2005",141,2005,True,,141
7157393,LDTA@ETAPS,Adrian Johnstone|Anthony Sloane,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/203/issue/2,conf/ldta/2007,2,"Proceedings of the Seventh Workshop on Language Descriptions, Tools, and Applications, LDTA@ETAPS 2007, Braga, Portugal, March 25, 2007",203,2008,True,,203
7157395,LDTA@ETAPS,Didier Parigot|Mark van den Brand,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/44/issue/2,conf/ldta/2001,2,"First Workshop on Language Descriptions, Tools and Applications, LDTA 2001, a Satellite Event of ETAPS 2001, Genova, Italy, April 7, 2001",44,2001,True,,44
7157400,LDTA,Jurgen J. Vinju|Torbjörn Ekman 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/253/issue/7,conf/ldta/2009,7,"Proceedings of the Ninth Workshop on Language Descriptions Tools and Applications, LDTA 2009, York, UK, March 27-28, 2009",253,2010,True,,253
7157401,LDTA,Adrian Johnstone|Jurgen J. Vinju,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/238/issue/5,conf/ldta/2008,5,"Proceedings of the 8th Workshop on Language Descriptions, Tools and Applications, LDTA 2008, Budapest, Hungary, April 5, 2008",238,2009,True,,238
7157407,LDTA@ETAPS,Barrett R. Bryant|João Saraiva,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/82/issue/3,conf/ldta/2003,3,"Workshop on Language Descriptions, Tools and Applications, LDTA@ETAPS 2003, Warsaw, Poland, April 12-13, 2003",82,2003,True,,82
7157415,LDTA@ETAPS,Mark van den Brand|Ralf Lämmel,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/65/issue/3,conf/ldta/2002,3,"Second Workshop on Language Descriptions, Tools and Applications, LDTA 2002, Satellite Event of ETAPS 2002, Grenoble, France, April 13, 2002",65,2002,True,,65
7157422,LDTA@ETAPS,Anthony Sloane|John Boyland,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/164/issue/2,conf/ldta/2006,2,"Proceedings of the Sixth Workshop on Language Descriptions, Tools, and Applications, LDTA@ETAPS 2006, Vienna, Austria, April 1, 2006",164,2006,True,,164
7175209,ICGI,Colin de la Higuera|Jeffrey Heinz|Tim Oates 0001,http://proceedings.mlr.press/v21/,conf/icgi/2012,,"Proceedings of the Eleventh International Conference on Grammatical Inference, ICGI 2012, University of Maryland, College Park, USA, September 5-8, 2012",21,2012,True,,21
7179453,Formal Methods and Component Interaction @ ICALP,Antonio Brogi|Ernesto Pimentel 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/66/issue/4,conf/icalp/2002fmci,4,"Formal Methods and Component Interaction 2002, ICALP 2002 Satellite Workshop, Málaga, Spain, July 12, 2002",66,2002,True,,66
7179457,WCAN@ICALP,Giovanni Di Crescenzo|Luigi V. Mancini,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/171/issue/1,conf/icalp/2006wcan,1,"Proceedings of the Second Workshop on Cryptography for Ad-hoc Networks, WCAN@ICALP 2006, Venice, Italy, July 16, 2006",171,2007,True,,171
7179859,WCAN@ICALP,Giovanni Di Crescenzo|Refik Molva,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/192/issue/2,conf/icalp/2007wcan,2,"Proceedings of theThird Workshop on Cryptography for Ad-hoc Networks, WCAN@ICALP 2007, Wroclaw, Poland, July 8, 2007",192,2008,True,,192
7180132,F-WAN@ICALP,Vladimiro Sassone,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/66/issue/3,conf/icalp/2002fwan,3,"Foundations of Wide Area Network Computing, F-WAN 2002, ICALP 2002 Satellite Workshop, Málaga, Spain, July 12-13, 2002",66,2002,True,,66
7180401,"Mathematics, Logic and Computation @ ICALP",Fairouz Kamareddine|Herman Geuvers,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/85/issue/7,conf/icalp/2003mlc,7,"Mathematics, Logic and Computation, Satellite Event of ICALP 2003, Eindhoven, The Netherlands, July 4-5, 2003",85,2003,True,,85
7180666,MeCBIC@ICALP,Claudio Zandron|Nadia Busi,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/171/issue/2,conf/icalp/2006mecbic,2,"Proceedings of the First Workshop on Membrane Computing and Biologically Inspired Process Calculi, MeCBIC@ICALP 2006, Venice, Italy, July 9, 2006",171,2007,True,,171
7181466,BOTH,Jean-Jacques Lévy,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/50/issue/2,conf/icalp/2001both,2,"Bohm's theorem: applications to Computer Science Theory, BOTH 2001, Satellite Workshop of ICALP 2001, Crete, Greece, July 13, 2001",50,2001,True,,50
7181733,UNCL@ICALP,Manuel Ojeda-Aciego|Patrik Eklund,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/66/issue/5,conf/icalp/2002uncl,5,"Unification in Non-Classical Logics, UNCL 2002, ICALP 2002 Satellite Workshop, Málaga, Spain, July 12-13, 2002",66,2002,True,,66
7182924,VEPAS,Richard Mayr,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/50/issue/4,conf/icalp/2001vepas,4,"Verification of Parameterized Systems, VEPAS 2001, Satellite Workshop of ICALP 2001, Crete, Greece, July 13, 2001",50,2001,True,,50
7183300,SecReT@ICALP,Claude Kirchner|Maribel Fernández,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/171/issue/4,conf/icalp/2006secret,4,"Proceedings of the First International Workshop on Security and Rewriting Techniques, SecReT@ICALP 2006, Venice, Italy, July 15, 2006",171,2007,True,,171
7272182,"Computation, Meaning, and Logic",Glynn Winskel|Luca Cardelli|Marcelo Fiore,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/172/suppl/C,conf/birthday/2007plotkin,,"Computation, Meaning, and Logic: Articles dedicated to Gordon Plotkin",172,2007,True,,172
